timestamp;customer_id;consumer_id;load;unit
01.01.2022 14:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.2;kW
01.01.2022 14:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;10.4;kW
01.01.2022 15:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;8.8;kW
01.01.2022 15:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;11.2;kW
01.01.2022 15:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;8.4;kW
01.01.2022 15:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;10;kW
01.01.2022 16:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;11.2;kW
01.01.2022 16:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;10.4;kW
01.01.2022 16:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;8.4;kW
01.01.2022 16:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 17:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 17:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
01.01.2022 17:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
01.01.2022 17:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 18:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 18:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
01.01.2022 18:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 18:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;28.8;kW
01.01.2022 19:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;32;kW
01.01.2022 19:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;28.8;kW
01.01.2022 19:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;32;kW
01.01.2022 19:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;25.6;kW
01.01.2022 20:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 20:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 20:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 20:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
01.01.2022 21:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 21:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 21:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;6.4;kW
01.01.2022 21:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 22:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 22:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 22:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;6.4;kW
01.01.2022 22:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 23:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
01.01.2022 23:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;11.6;kW
01.01.2022 23:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;6.4;kW
01.01.2022 23:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 00:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 00:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 00:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 00:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 01:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;6.4;kW
02.01.2022 01:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 01:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
02.01.2022 01:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;22.4;kW
02.01.2022 02:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;28.8;kW
02.01.2022 02:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;25.6;kW
02.01.2022 02:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;25.6;kW
02.01.2022 02:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;28.8;kW
02.01.2022 03:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;28.8;kW
02.01.2022 03:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;32;kW
02.01.2022 03:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;28.8;kW
02.01.2022 03:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
02.01.2022 04:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 04:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;6.4;kW
02.01.2022 04:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 04:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 05:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 05:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;6.4;kW
02.01.2022 05:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 05:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 06:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 06:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 06:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 06:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 07:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 07:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 07:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;6.4;kW
02.01.2022 07:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 08:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 08:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;8.4;kW
02.01.2022 08:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;11.6;kW
02.01.2022 08:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.2;kW
02.01.2022 09:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;6;kW
02.01.2022 09:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;8;kW
02.01.2022 09:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;10;kW
02.01.2022 09:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;10.8;kW
02.01.2022 10:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 10:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;15.6;kW
02.01.2022 10:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;34.8;kW
02.01.2022 10:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;30.4;kW
02.01.2022 11:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;28.8;kW
02.01.2022 11:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;24.8;kW
02.01.2022 11:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;34.8;kW
02.01.2022 11:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;31.6;kW
02.01.2022 12:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;30;kW
02.01.2022 12:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;10.4;kW
02.01.2022 12:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;10;kW
02.01.2022 12:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;11.6;kW
02.01.2022 13:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;12;kW
02.01.2022 13:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;13.6;kW
02.01.2022 13:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 13:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
02.01.2022 14:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;10.4;kW
02.01.2022 14:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;8.4;kW
02.01.2022 14:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;12;kW
02.01.2022 14:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;6;kW
02.01.2022 15:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;8;kW
02.01.2022 15:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;8;kW
02.01.2022 15:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;13.2;kW
02.01.2022 15:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;8;kW
02.01.2022 16:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;8;kW
02.01.2022 16:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;7.2;kW
02.01.2022 16:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;11.6;kW
02.01.2022 16:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 17:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 17:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 17:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 17:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
02.01.2022 18:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;16;kW
02.01.2022 18:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;32;kW
02.01.2022 18:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;28.8;kW
02.01.2022 18:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;32;kW
02.01.2022 19:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;28.8;kW
02.01.2022 19:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 19:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 19:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 20:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 20:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 20:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 20:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 21:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 21:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 21:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;6.4;kW
02.01.2022 21:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 22:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 22:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;11.6;kW
02.01.2022 22:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 22:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 23:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 23:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;6.4;kW
02.01.2022 23:30;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
02.01.2022 23:45;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
03.01.2022 00:00;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
03.01.2022 00:15;fe49a4f1-eac6-4c50-9451-6c45037223bb;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
